Name,Address,Latitude,Longitude,Homepage,Description
角島大橋,山口県下関市豊北町神田〜角島,34.3523565,130.8872501,,海士ヶ瀬（あまがせ）に架かる、山口県下関市と角島を結ぶ橋。長さ1780mで、無料で通行できる橋としては日本で2番目の長さを誇る。角島に向かって一直線に伸びる橋は、多くの人が”一度は訪れたい”と憧れる景勝地。下関市から角島まで車だと3分ほどで渡ることができ、徒歩や自転車での通行も可能。橋のすぐそばには海士ヶ瀬公園があり、展望台からは角島大橋や角島を一望できる。コバルトブルーに輝く海士ヶ瀬と青く澄んだ空とのコントラストは、圧巻の美しさだ。
鳥取砂丘,〒689-0105 鳥取県鳥取市福部町湯山,35.541299699999996,134.22772589726242,,日本最大級の砂丘、鳥取砂丘。雄大な姿は10万年の歳月をかけて生まれました。地形や風などの気象条件によって風紋や砂簾といった様々な表情を見ることができ、珍しい砂丘植物も生息します。鳥取砂丘の自然や生い立ちを紹介する「鳥取砂丘ビジターセンター」もあわせてご利用下さい。　また、近隣に世界初の「砂」を素材にした彫刻作品を展示する「砂の美術館」があり、鳥取砂丘の新名所となっています。
秋芳洞,〒754-0511 山口県美祢市秋芳町秋吉3449-1,34.2280614,131.3034105,,
下関市立しものせき水族館・海響館,〒750-0036 山口県下関市あるかぽーと6番1号,33.95443095,130.9424329160804,http://www.kaikyokan.com/,"総水量2,400トン、65の水槽に魚など500種20,000点の水族たちが展示されている。関門海峡を再現した瀬戸内海水槽はトンネル状で海底散策気分が味わえる。日本唯一のシロナガスクジラの全身骨格標本や、世界のフグ100種類以上など下関らしい展示も特徴。目の前に関門海峡が広がるアクアシアターでは、イルカとアシカの共演によるパフォーマンスが開催される。

イルカの水槽を眺めながらイタリア料理が楽しめるレストラン・デルフィーノもある。"
玉造温泉,〒699-0201 島根県松江市玉湯町玉造，湯町,35.4307482,133.0119199,http://www.tama-onsen.jp/,"松江市の西南約8km、三方を山に囲まれた温泉で、宍道湖に注ぐ玉湯川に沿って旅館が軒をつらねている。近代的なホテルのほか、白木造りの純和風旅館もあり、ツツジを眺めながら、庭の中の露天風呂にゆっくりつかれる宿もある。各旅館は味に力を入れており、コイの姿造り、松葉ガニ、モロゲエビ、スズキなどが名物料理。温泉の東部にある標高199mの花仙山を中心とする丘陵には、良質の青めのうが産出し、現在は青めのうを主体としてみやげものになっている。
日本最古の美肌温泉といわれており、温泉総選挙2016では「環境大臣賞」と「うる肌部門第1位」を獲得。翌年の温泉総選挙2017では「おもてなし特別賞」を受賞。"
大原美術館,〒710-0046 岡山県倉敷市中央1-1-15,34.5960325,133.7704385318915,,大原美術館は、岡山県倉敷市に1930年に開館し、日本で初めて西洋美術を展示した美術館です。本館にはエル・グレコ「受胎告知」のほか、ゴーギャン、セザンヌ、ロートレック、ドガ、ルノワールなどの絵画・彫刻を140点常時展示しています。日本屈指の西洋美術コレクションを誇る大原美術館へ、名画に会いにきてください。
水木しげるロード,〒684-0005 鳥取県境港市松ケ枝町・大正町・本町,35.5461235,133.2289629,http://www.sakaiminato.net,鳥取県境港市出身の水木しげるにちなんで名付けられた駅前商店街。JR「境港」駅から水木しげる記念館まで約800m続く妖怪の道で、道路の両側には177体の妖怪ブロンズ像が並んでいる。通りには「妖怪神社」や「河童の泉」といった観光名所が並び、一帯に不思議な世界が広がっている。日没とともに50種類を超える妖怪たちが影絵となって映し出されるライトアップや、妖怪スタンプを一定数集めると妖怪博士になれるイベントなど、散策を楽しめる工夫が豊富に用意されている。
角島,〒759-5332 山口県下関市豊北町角島,34.3574295,130.86976095991446,,山口県北西端にある、日本海に浮かぶ小さな島。島民からの強い要望により、2000年に島と本州とを結ぶ角島大橋が完成し、アクセスしやすくなった。石造り灯台としては日本で3番目の高さを誇る「角島灯台」や白い砂浜が美しい「しおかぜコバルトブルービーチ」などの観光スポットがある。休憩所「しおかぜの里 角島」の駐車場には、レンタサイクル施設「角島サイクルポート」を併設。コバルトブルーのビーチを眺めながら海沿いをサイクリングできる。
ブラジリアンパーク鷲羽山ハイランド,〒711-0926 岡山県倉敷市下津井吹上303-1,34.44635685,133.79818566781054,,"岡山県倉敷市にある「鷲羽山ハイランド」は、""ブラジル""をテーマにした唯一無二の遊園地です。アトラクションは全15種類。大迫力のコースターをはじめ、瀬戸内海を一望するスカイサイクルや観覧車、海抜200mから急降下するターボドロップやバンジージャンプなど、1日たっぷり楽しめる多彩なアトラクションを完備しています。また、夏季限定のスライダープールや毎日開催されるサンバカーニバルも好評です。アクセスは瀬戸中央自動車道「児島IC」より車で約1分。ぜひ気軽に足をお運びください。"
三朝温泉,〒682-0123 鳥取県東伯郡三朝町三朝 他,35.409673,133.892827,http://www.misasa-navi.jp/,三朝川のほとりに旅館が軒を並べ、世界有数のラジウム温泉として知られる山陰の名湯。古くから湯治場として栄えていたため、観光宿の他、湯治・保養向きの宿もある。温泉は放射能泉、源泉は100カ所近くもあり、湯量も豊富。古くからあらゆる病気に効果の高い温泉として知られる。澄んだ湯で臭いはなく神経痛・リューマチをはじめ、関節炎・胃腸病などに効果があるとされている。
平和記念公園,〒730-0811 広島県広島市中区中島町1および大手町1-10,34.39317145,132.45230080547594,,平和記念公園は、旧太田川（本川）が元安川と分岐する三角州の最上流部に位置し、原爆死没者の慰霊と世界恒久平和を祈念して開設された都市公園です。公園内には、原爆ドーム、広島平和記念資料館、平和の願いを込めて設置された数々のモニュメント、被爆したアオギリなどがあります。
